STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT08
USW00024131,"BOISE AIR TERMINAL, ID US",9/17/2019,4.47,,0.11,0,0,57,69,50,120,90,14.1,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/18/2019,4.03,,0.04,0,0,58,61,50,80,280,10.1,13,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/19/2019,5.14,,0.01,0,0,53,66,47,340,330,21,25.1,1,1,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/20/2019,11.86,,0.01,0,0,56,69,49,290,300,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/21/2019,5.37,,0,0,0,57,71,45,290,330,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/22/2019,8.72,,0,0,0,62,78,51,340,340,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/23/2019,6.93,,0,0,0,63,73,51,290,330,16.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/24/2019,7.38,,0,0,0,63,77,52,340,320,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/25/2019,8.05,,0,0,0,62,72,48,290,290,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/26/2019,6.71,,0,0,0,61,80,47,330,340,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/27/2019,6.71,,0,0,0,63,71,50,290,310,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/28/2019,6.49,,0.01,0,0,52,55,44,320,320,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/29/2019,5.14,,0,0,0,44,54,35,310,320,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/30/2019,5.59,,0,0,0,45,57,34,330,210,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/1/2019,6.93,,0,0,0,47,57,38,300,280,17,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/2/2019,4.7,,0,0,0,47,60,34,110,110,21,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/3/2019,7.16,,0,0,0,51,61,41,150,150,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/4/2019,7.61,,0.03,0,0,49,56,40,300,330,18.1,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/5/2019,5.14,,0,0,0,47,62,37,320,300,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/6/2019,6.26,,0,0,0,49,65,35,140,140,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/7/2019,5.82,,0,0,0,52,69,38,140,140,16.1,19.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/8/2019,9.62,,0,0,0,56,70,41,300,340,25.1,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/9/2019,15.88,,0,0,0,46,49,33,310,300,25.9,38,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/10/2019,4.25,,0,0,0,35,48,23,300,310,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/11/2019,7.61,,0,0,0,40,59,31,150,140,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/12/2019,5.59,,0,0,0,45,61,32,140,140,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/13/2019,4.47,,0,0,0,47,62,36,140,150,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/14/2019,5.37,,0,0,0,48,65,35,340,350,14.1,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/15/2019,5.82,,0,0,0,52,74,40,140,140,12.1,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/16/2019,6.71,,0,0,0,60,82,45,150,120,16.1,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/17/2019,8.05,,0,0,0,60,67,41,290,300,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/18/2019,7.61,,0.01,0,0,47,60,38,330,290,19.9,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/19/2019,13.2,,0.22,0,0,46,53,40,300,300,29.1,38,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/20/2019,5.37,,0,0,0,44,50,35,130,310,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/21/2019,4.47,,0,0,0,46,56,40,300,290,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/22/2019,4.25,,0.02,0,0,52,64,44,310,320,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/23/2019,12.08,,0,0,0,51,59,38,300,300,21.9,30,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/24/2019,4.25,,0,0,0,45,60,31,320,360,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/25/2019,6.04,,0,0,0,50,68,41,130,130,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/26/2019,15.88,,0,0,0,48,52,37,300,300,30,38.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/27/2019,6.93,,0,0,0,37,48,23,310,310,18.1,23.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/28/2019,6.49,,0,0,0,33,42,23,340,330,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/29/2019,7.38,,0.01,0.4,0,31,35,18,310,320,21.9,32,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/30/2019,5.37,,0,0,0,26,41,16,140,150,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/31/2019,4.25,,0,0,0,30,43,21,130,150,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/1/2019,4.92,,0,0,0,33,48,21,140,140,14.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/2/2019,2.91,,0,0,0,36,52,25,120,130,10.1,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/3/2019,2.91,,0,0,0,38,53,28,300,300,8.9,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/4/2019,3.58,,0,0,0,42,59,30,140,140,10.1,13,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/5/2019,4.03,,0,0,0,46,62,33,130,140,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/6/2019,3.58,,0,0,0,44,58,31,300,300,14.1,16.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/7/2019,5.14,,0,0,0,44,57,32,140,140,14.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/8/2019,3.8,,0,0,0,43,60,31,130,150,10.1,12.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/9/2019,2.91,,0,0,0,42,57,30,140,130,10.1,14.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/10/2019,5.37,,0,0,0,45,61,36,300,290,16.1,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/11/2019,9.17,,0,0,0,45,55,30,140,170,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/12/2019,4.7,,0,0,0,41,50,29,140,140,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/13/2019,3.13,,0,0,0,41,56,32,120,120,8.9,11,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/14/2019,4.25,,0,0,0,43,56,34,140,250,13,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/15/2019,2.91,,0,0,0,45,60,34,270,120,8.1,8.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/16/2019,5.37,,0,0,0,47,54,36,310,320,13,16.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/17/2019,3.8,,0,0,0,44,60,34,120,130,8.9,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/18/2019,3.58,,0,0,0,46,59,36,140,170,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/19/2019,5.82,,0.01,0,0,47,54,35,300,310,23.9,31.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/20/2019,3.8,,0,0,0,40,55,30,190,190,15,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/21/2019,2.91,,0,0,0,37,48,25,120,320,8.9,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/22/2019,4.25,,0,0,0,36,49,28,120,140,8.9,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/23/2019,4.7,,0,0,0,36,51,25,130,120,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/24/2019,3.36,,0,0,0,37,47,29,330,320,8.9,12.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/25/2019,9.84,,0,0,0,36,44,26,300,310,23.9,31.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/26/2019,10.29,,0,0,0,31,37,22,120,120,36,47,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/27/2019,17.22,,0.04,0.4,0,37,45,31,120,120,33.1,46.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/28/2019,1.34,,0,0,0,34,40,27,260,260,8.1,8.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/29/2019,5.82,,0.06,0.4,0,30,34,26,300,320,16.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/30/2019,5.59,,0.01,0.1,0,27,36,17,160,160,16.1,21.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/1/2019,10.96,,0.13,1.3,0,28,37,20,170,170,21,28,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/2/2019,2.01,,0.03,0.2,1.2,33,36,32,170,160,8.9,13,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/3/2019,2.24,,0.01,0,0,35,39,33,150,150,8.1,10.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/4/2019,4.25,,0,0,0,38,45,29,150,150,16.1,19.9,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/5/2019,2.91,,0,0,0,33,40,29,140,140,14.1,18.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/6/2019,10.74,,0,0,0,41,51,36,140,140,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/7/2019,13.65,,0.03,0,0,44,51,37,110,120,23,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/8/2019,7.38,,0.16,0,0,45,47,38,300,310,15,17,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/9/2019,3.8,,0,0,0,38,45,29,300,290,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/10/2019,6.71,,0,0,0,35,45,28,140,120,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/11/2019,6.93,,0.05,0,0,37,43,32,110,120,18.1,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/12/2019,6.49,,0.28,0,0,42,48,39,300,210,17,30,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/13/2019,3.58,,0.07,0,0,39,41,34,140,180,12.1,13,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/14/2019,7.16,,0.07,0,0,36,42,29,320,300,16.1,21,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/15/2019,3.8,,0,0,0,32,37,27,310,320,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/16/2019,3.13,,0,0,0,29,36,21,280,280,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/17/2019,10.07,,0,0,0,27,36,19,160,160,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/18/2019,3.58,,0,0,0,27,35,22,110,140,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/19/2019,10.07,,0.01,0.2,0,33,45,30,120,120,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/20/2019,14.09,,0,0,0,45,50,40,120,120,23.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/21/2019,13.42,,0,0,0,44,50,40,150,160,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/22/2019,11.86,,0,0,0,45,61,36,130,140,25.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/23/2019,4.92,,0,0,0,47,48,37,140,140,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/24/2019,4.25,,0.16,0.6,0,36,40,29,10,360,8.9,13,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/25/2019,2.91,,0.01,0.1,0,31,35,28,130,140,8.1,10.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/26/2019,4.03,,0,0,0,32,33,31,150,150,10.1,13,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/27/2019,5.82,,0,0,0,32,35,26,320,320,12.1,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/28/2019,2.24,,0,0,0,29,39,24,300,300,13,16.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/29/2019,6.26,,0.04,0.1,0,31,32,28,150,140,12.1,17,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/30/2019,2.46,,0,0,0,31,34,29,140,130,10.1,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/31/2019,10.29,,0.01,0,0,34,40,32,120,120,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/1/2020,9.4,,0.2,0,0,40,47,37,320,300,21.9,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/2/2020,4.92,,0,0,0,39,44,32,320,310,17,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/3/2020,6.26,,0,0,0,40,50,33,120,130,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/4/2020,9.84,,0,0,0,43,47,30,140,140,25.9,35.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/5/2020,5.82,,0.04,0.7,0,35,39,29,130,130,14.1,18.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/6/2020,7.61,,0.02,0,0,33,40,28,110,120,15,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/7/2020,11.18,,0,0,0,40,53,34,100,130,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/8/2020,6.49,,0.06,0.1,0,40,47,32,280,280,19.9,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/9/2020,8.05,,0.13,1,1.2,35,38,29,310,310,23.9,33.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/10/2020,12.97,,0,0,0,30,38,23,110,120,25.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/11/2020,8.28,,0.15,0.7,0,35,39,32,130,140,19.9,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/12/2020,10.07,,0.19,2.5,0,33,39,31,280,280,25.1,35.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/13/2020,10.07,,0.1,1.8,2,34,36,30,130,130,21,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/14/2020,6.04,,0.06,2.1,3.1,31,39,20,320,320,21.9,30,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/15/2020,13.42,,0,0,3.9,25,37,16,120,130,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/16/2020,12.53,,0,0,3.1,38,48,31,150,150,23,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/17/2020,8.95,,0,0,1.2,36,40,31,300,290,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/18/2020,8.5,,0,0,0,34,42,30,120,120,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/19/2020,7.61,,0,0,0,34,41,25,170,160,18.1,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/20/2020,3.36,,0,0,0,33,40,28,150,140,12.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/21/2020,5.82,,0.02,0,0,38,48,33,110,120,18.1,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/22/2020,4.92,,0,0,0,37,47,28,120,110,13,16.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/23/2020,5.14,,0,0,0,42,53,38,130,120,12.1,14.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/24/2020,6.49,,0.17,0,0,43,49,38,120,110,17,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/25/2020,5.14,,0.02,0,0,39,44,33,120,120,14.1,17,1,1,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/26/2020,6.71,,0.74,0,0,42,46,38,300,290,23,29.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/27/2020,6.26,,0,0,0,40,49,33,300,300,15,19.9,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/28/2020,8.05,,0.19,0,0,43,47,35,290,110,17,23,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/29/2020,3.58,,0.07,0,0,38,46,31,320,350,8.9,13,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/30/2020,6.71,,0.13,0,0,39,44,33,140,130,16.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/31/2020,8.72,,0,0,0,40,50,36,150,140,18.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/1/2020,9.84,,0,0,0,44,52,34,110,120,19.9,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/2/2020,14.54,,0.02,0,0,38,39,27,320,310,23.9,32,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/3/2020,18.79,,0,0,0,30,38,25,310,330,29.1,38,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/4/2020,6.71,,0,0,0,27,36,17,310,320,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/5/2020,2.91,,0.37,2.6,0,31,35,28,110,340,8.1,10.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/6/2020,3.36,,0.22,0,1.2,36,46,32,310,290,13,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/7/2020,10.51,,0,0,0,47,56,42,300,300,21.9,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/8/2020,10.07,,0.01,0,0,44,47,32,340,350,28,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/9/2020,7.61,,0,0,0,35,46,26,300,290,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/10/2020,6.04,,0,0,0,35,47,25,310,310,21,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/11/2020,4.03,,0,0,0,35,49,26,130,130,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/12/2020,7.61,,0,0,0,37,49,28,300,320,21,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/13/2020,9.4,,0,0,0,38,53,28,130,160,23.9,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/14/2020,9.4,,0,0,0,42,48,29,150,140,25.1,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/15/2020,6.26,,0,0,0,38,45,30,70,290,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/16/2020,7.61,,0.53,0,0,39,45,30,320,310,21,27.1,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/17/2020,6.26,,0,0,0,33,41,25,310,330,17,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/18/2020,6.04,,0,0,0,30,41,23,150,140,14.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/19/2020,9.62,,0,0,0,30,40,21,130,120,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/20/2020,10.51,,0,0,0,30,45,20,130,160,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/21/2020,4.47,,0,0,0,33,45,23,150,150,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/22/2020,3.8,,0,0,0,35,50,25,140,150,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/23/2020,11.41,,0,0,0,39,58,29,330,340,38,48.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/24/2020,9.62,,0,0,0,38,44,27,300,280,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/25/2020,3.36,,0,0,0,33,45,20,130,140,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/26/2020,5.14,,0,0,0,38,52,31,130,130,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/27/2020,4.47,,0,0,0,40,56,27,130,140,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/28/2020,10.51,,0,0,0,44,63,30,140,140,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/29/2020,8.95,,0,0,0,47,49,36,300,300,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/1/2020,12.3,,0,0,0,39,51,27,300,300,25.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/2/2020,5.37,,0,0,0,36,49,24,320,300,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/3/2020,6.49,,0,0,0,46,58,40,320,330,15,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",3/4/2020,8.5,,0,0,0,46,60,34,340,330,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/5/2020,12.97,,0,0,0,50,71,38,140,140,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/6/2020,12.3,,0,0,0,55,66,42,130,140,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/7/2020,9.17,,0.14,0,0,55,60,39,190,210,25.1,40,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/8/2020,2.91,,0,0,0,42,51,33,210,280,6.9,11,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/9/2020,4.47,,0.02,0,0,44,52,37,300,340,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/10/2020,3.36,,0,0,0,44,57,32,140,140,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/11/2020,8.95,,0,0,0,47,63,36,330,330,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/12/2020,9.62,,0,0,0,45,53,32,300,300,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/13/2020,10.96,,0,0,0,40,57,28,140,140,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/14/2020,9.17,,0.1,0,0,48,53,38,160,150,25.9,36,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/15/2020,7.61,,0.58,0,0,44,56,34,110,130,18.1,25.1,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/16/2020,4.92,,0,0,0,45,59,35,220,200,17,23,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/17/2020,5.82,,0.28,0,0,51,60,41,150,150,23.9,32,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/18/2020,6.49,,0,0,0,42,49,36,330,330,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/19/2020,3.36,,0,0,0,40,57,30,310,280,8.9,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/20/2020,5.37,,0,0,0,48,59,40,300,310,13,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/21/2020,6.04,,0,0,0,48,59,36,320,340,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/22/2020,5.82,,0,0,0,46,60,33,360,360,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/23/2020,9.62,,0.05,0,0,50,57,43,280,270,29.1,38,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",3/24/2020,6.71,,0.07,0,0,45,49,36,290,300,21,28,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/25/2020,7.83,,0.01,0,0,40,49,32,310,310,21,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/26/2020,6.49,,0,0,0,36,49,25,320,330,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/27/2020,6.04,,0,0,0,38,50,26,320,320,17,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/28/2020,4.7,,0,0,0,44,57,35,330,300,12.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/29/2020,7.38,,0.1,0,0,48,55,42,120,40,16.1,21.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/30/2020,11.41,,0.03,0,0,48,54,43,140,140,21,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/31/2020,9.62,,0.44,0,0,47,53,37,300,310,35.1,45,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/1/2020,7.61,,0,0,0,39,46,31,340,340,28,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/2/2020,5.82,,0,0,0,36,47,25,260,250,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/3/2020,7.38,,0,0,0,40,52,29,210,150,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/4/2020,10.07,,0.05,0,0,43,60,29,260,250,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/5/2020,9.62,,0.16,0,0,50,61,42,280,290,25.9,36,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/6/2020,5.59,,0,0,0,49,62,40,110,100,17,21.9,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/7/2020,6.26,,0,0,0,51,66,39,340,340,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/8/2020,5.59,,0,0,0,54,71,40,300,280,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/9/2020,4.47,,0,0,0,56,71,39,140,130,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/10/2020,8.5,,0,0,0,59,71,46,330,340,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/11/2020,14.54,,0,0,0,56,65,42,330,340,33.1,45,,,,,,
